name,phone,email,address,city,country,category,rating,reviews,gmb_url,has_website,website_url,lead_type,seo_score,seo_issues
Forever Shine Skin & Anti-Ageing Clinic for Men & Women,+64 9 358 0830,info@forevershinebeauty.com,"29C Mount Eden Road, Grafton, Auckland 1023, New Zealand",Auckland,New Zealand,Skin care clinic,4.4,4,"https://www.google.com/maps/place/Forever+Shine+Skin+%26+Anti-Ageing+Clinic+for+Men+%26+Women/@-36.865989,174.76115,17z/data=!3m1!4b1!4m6!3m5!1s0x6d0d47c37b9f5599:0x3cd6dacc7ae46f3e!8m2!3d-36.865989!4d174.76115!16s%2Fg%2F1tgzbjt9?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.forevershinebeauty.com/,poor_seo,30,Title too long; No meta description; No H1 heading; No HTTPS (insecure); 25 images missing alt; No schema markup
Pier Beauty Ltd,+64 9 273 2983,,"2 Amera Place, Huntington Park, Auckland 2013, New Zealand",Auckland,New Zealand,Health and beauty shop,4.2,4,"https://www.google.com/maps/place/Pier+Beauty+Ltd/@-36.9292765,174.9043837,17z/data=!3m1!4b1!4m6!3m5!1s0x6d0d4b7dc5725b99:0xb7bba1c39e35304f!8m2!3d-36.9292765!4d174.9043837!16s%2Fg%2F11df835rg3?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Perfume Playground New Zealand,+61 423 642 738,,"Victoria Park Market Shop 48/210 Victoria Street West, Auckland CBD, Auckland 1010, New Zealand",Auckland,New Zealand,Perfume store,4.8,4,"https://www.google.com/maps/place/Perfume+Playground+New+Zealand/@-36.848666,174.7541328,17z/data=!3m1!4b1!4m6!3m5!1s0x6d0d47c03fd6b2eb:0xf251ec0e6fbaff65!8m2!3d-36.848666!4d174.7541328!16s%2Fg%2F11fdx37g_7?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://perfumeplayground.co/,poor_seo,57,Meta desc too long; No H1 heading; No HTTPS (insecure); 6 images missing alt
Hygieia Health 海吉亚保健品批发零售,+64 210 781 906,,"336 Dominion Road, Mount Eden, Auckland 1024, New Zealand",Auckland,New Zealand,Health and beauty shop,4.8,4,"https://www.google.com/maps/place/Hygieia+Health+%E6%B5%B7%E5%90%89%E4%BA%9A%E4%BF%9D%E5%81%A5%E5%93%81%E6%89%B9%E5%8F%91%E9%9B%B6%E5%94%AE/@-36.8789926,174.7502194,17z/data=!3m1!4b1!4m6!3m5!1s0x6d0d47b506bbecc3:0xa416f459f2fad38f!8m2!3d-36.8789926!4d174.7502194!16s%2Fg%2F11cly9xyl1?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://hygieia.nzmai.com.cn/,poor_seo,45,Title too short; Meta desc too short; No H1 heading; 27 images missing alt; No schema markup; No canonical tag
Beauty Plus Souvenir Trading Ltd,+64 9 579 2887,,"3 Hurst Street, Ellerslie, Auckland 1051, New Zealand",Auckland,New Zealand,Store,4.6,4,"https://www.google.com/maps/place/Beauty+Plus+Souvenir+Trading+Ltd/@-36.8964646,174.8085046,17z/data=!3m1!4b1!4m6!3m5!1s0x6d0d48e4ed07db7d:0xacd86bf5c8662d27!8m2!3d-36.8964646!4d174.8085046!16s%2Fg%2F11ckvg99wv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Farmers Queen Street,+64 9 950 8340,contactus@farmers.co.nz,"210 Queen St, Cnr Queen and, Victoria Street West, CBD, Auckland 1010, New Zealand",Auckland,New Zealand,Department store,4.0,4,"https://www.google.com/maps/place/Farmers+Queen+Street/@-36.8489371,174.7655712,17z/data=!3m1!4b1!4m6!3m5!1s0x6d0d47fb212ae0d7:0x3988fee950aa411d!8m2!3d-36.8489371!4d174.7655712!16s%2Fg%2F1tczqk0l?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.farmers.co.nz/?utm_source=GMB&utm_medium=queenst&utm_campaign=gmb,poor_seo,43,Title too short; No meta description; Not mobile-friendly; No schema markup; No canonical tag
Skinfood NZ,+64 9 574 5554,,"2/20 Hannigan Drive, St Johns, Auckland 1072, New Zealand",Auckland,New Zealand,Cosmetics store,3.7,3,"https://www.google.com/maps/place/Skinfood+NZ/@-36.8856783,174.8538495,17z/data=!3m1!4b1!4m6!3m5!1s0x6d0d4981d99585d5:0x40e354c1e9850ff!8m2!3d-36.8856783!4d174.8538495!16s%2Fg%2F1wcxd8fj?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Daikoku Cosmetics Albany,+64 9 218 6503,,"110 Don McKinnon Drive, Albany, Auckland 0632, New Zealand",Auckland,New Zealand,Cosmetics store,3.9,3,"https://www.google.com/maps/place/Daikoku+Cosmetics+Albany/@-36.7301217,174.7110573,17z/data=!3m1!4b1!4m6!3m5!1s0x6d0d3b604b06cbef:0x6fbe773db5052b54!8m2!3d-36.7301217!4d174.7110573!16s%2Fg%2F11lr8knytn?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.daikokunz.com/,poor_seo,3,No page title; No meta description; No H1 heading; No HTTPS (insecure); Not mobile-friendly; No schema markup; No canonical tag
M·A·C Cosmetics Sylvia Park,+64 9 217 3712,,"286 Mt Wellington Highway Sylvia Park, Shopping Centre, Mount Wellington, Auckland 1060, New Zealand",Auckland,New Zealand,Cosmetics store,4.3,4,"https://www.google.com/maps/place/M%C2%B7A%C2%B7C+Cosmetics+Sylvia+Park/@-36.9154399,174.8414981,17z/data=!3m1!4b1!4m6!3m5!1s0x6d0d49a118f34553:0x5efda9f7db00e15b!8m2!3d-36.9154399!4d174.8414981!16s%2Fg%2F11fnqjd445?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.maccosmetics.co.nz/,poor_seo,28,Title too short; No meta description; No HTTPS (insecure); Not mobile-friendly; No schema markup; No canonical tag
Stella Products - Beauty & Medical Wholesaler NZ,+64 800 779 776,julie@stellaproducts.co.nz,"21a Mount Carmel Place, Meadowbank, Auckland 1072, New Zealand",Auckland,New Zealand,Beauty supply store,5.0,5,"https://www.google.com/maps/place/Stella+Products+-+Beauty+%26+Medical+Wholesaler+NZ/@-36.873432,174.8259604,17z/data=!3m1!4b1!4m6!3m5!1s0x6d0d49a08086c02b:0x38ef4fac3585918!8m2!3d-36.873432!4d174.8259604!16s%2Fg%2F11hdnlwv2k?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.stellaproducts.co.nz/,poor_seo,58,No meta description; No HTTPS (insecure); No schema markup
Dior Cosmetics,+64 9 216 9122,,"21 Queen Street, Auckland CBD, Auckland 1010, New Zealand",Auckland,New Zealand,Cosmetics store,5.0,5,"https://www.google.com/maps/place/Dior+Cosmetics/@-36.8440248,174.7666426,17z/data=!3m1!4b1!4m6!3m5!1s0x6d0d47bd22f016f1:0x10f48720f1ceadde!8m2!3d-36.8440248!4d174.7666426!16s%2Fg%2F11fwhc7gbp?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.dior.com/,poor_seo,43,Title too short; No meta description; Not mobile-friendly; No schema markup; No canonical tag
CHANEL Fragrance and Beauty,+64 9 377 0223,,"35 Galway Street, Britomart, Auckland 1010, New Zealand",Auckland,New Zealand,Beauty supply store,4.3,4,"https://www.google.com/maps/place/CHANEL+Fragrance+and+Beauty/@-36.8449824,174.7694481,17z/data=!3m1!4b1!4m6!3m5!1s0x6d0d47fbfecae8f5:0x829887321e08ffe8!8m2!3d-36.8449824!4d174.7694481!16s%2Fg%2F11c55d6mmh?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.chanel.com/au/storelocator/store/britomart-boutique-110878/?y_source=1_MTQ5MzEzNzktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,poor_seo,43,Title too short; No meta description; Not mobile-friendly; No schema markup; No canonical tag
Aesop Newmarket,+64 9 522 2774,,"Shop 2, 2/8 Osborne Street, Newmarket, Auckland 1023, New Zealand",Auckland,New Zealand,Beauty supply store,4.5,4,"https://www.google.com/maps/place/Aesop+Newmarket/@-36.8680883,174.7770977,17z/data=!3m1!4b1!4m6!3m5!1s0x6d0d4876eac1be55:0xba9497dfbe1604d8!8m2!3d-36.8680883!4d174.7770977!16s%2Fg%2F11cs01jvtb?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.aesop.co.nz/stores/nz/auk/auckland/20001.html?utm_source=Google&utm_medium=local&utm_campaign=google-local,poor_seo,43,Title too short; No meta description; No H1 heading; No schema markup; No canonical tag
Dior Perfume & Beauty Boutique,+64 9 216 9122,,"Commercial Bay Shop 0430N/7 Queen Street, Auckland CBD, Auckland 1010, New Zealand",Auckland,New Zealand,Beauty supply store,3.4,3,"https://www.google.com/maps/place/Dior+Perfume+%26+Beauty+Boutique/@-36.8436816,174.7660924,17z/data=!3m1!4b1!4m6!3m5!1s0x6d0d47cabc0cfa3d:0x600a75231334d1f8!8m2!3d-36.8436816!4d174.7660924!16s%2Fg%2F11jmpwfdp2?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.dior.com/en_int,poor_seo,43,Title too short; No meta description; Not mobile-friendly; No schema markup; No canonical tag
Total Beauty Supplies,+64 800 180 190,sales@tbs.co.nz,"22 Bruce McLaren Road, Henderson, Auckland 0612, New Zealand",Auckland,New Zealand,Beauty supply store,4.3,4,"https://www.google.com/maps/place/Total+Beauty+Supplies/@-36.8921959,174.630703,17z/data=!3m1!4b1!4m6!3m5!1s0x6d0d4069a8e187dd:0xa7ae33d83edccae3!8m2!3d-36.8921959!4d174.630703!16s%2Fg%2F1thl10r_?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://trade.tbs.co.nz/,poor_seo,35,No meta description; No H1 heading; No HTTPS (insecure); 15 images missing alt; No schema markup
Amore City,+64 9 379 6969,,"19/233 Queen Street, Auckland CBD, Auckland 1010, New Zealand",Auckland,New Zealand,Cosmetics store,5.0,5,"https://www.google.com/maps/place/Amore+City/@-36.8498212,174.764597,17z/data=!3m1!4b1!4m6!3m5!1s0x6d0d4773382fbf69:0xb4a614d6894877da!8m2!3d-36.8498212!4d174.764597!16s%2Fg%2F1tfm6vl4?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://amorecity.co.nz/?utm_source=google&utm_medium=gmb&utm_term=gmb&utm_content=products&utm_campaign=website,poor_seo,57,No meta description; Multiple H1s (3); 30 images missing alt; No schema markup
LUSH Cosmetics Queen Street,+64 9 357 6759,,"Landmark House Shop 1, Ground Floor/189 Queen Street, Auckland CBD, Auckland 1010, New Zealand",Auckland,New Zealand,Cosmetics store,4.5,4,"https://www.google.com/maps/place/LUSH+Cosmetics+Queen+Street/@-36.8484565,174.7651137,17z/data=!3m1!4b1!4m6!3m5!1s0x6d0d47fae1ab4dbf:0xa8cb742d501e5524!8m2!3d-36.8484565!4d174.7651137!16s%2Fg%2F1thml5cj?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://lush.com/nz/en/?y_source=1_MjMwNDQzNjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,poor_seo,28,Title too short; No meta description; No H1 heading; No HTTPS (insecure); No schema markup; No canonical tag
Ippondo Japanese & Korean cosmemart,+64 9 379 5091,info@ippondonz.co.nz,"229 Queen Street, Auckland CBD, Auckland 1010, New Zealand",Auckland,New Zealand,Cosmetics store,4.6,4,"https://www.google.com/maps/place/Ippondo+Japanese+%26+Korean+cosmemart/@-36.8498091,174.7647751,17z/data=!3m1!4b1!4m6!3m5!1s0x6d0d478d93506a11:0x55313919a4220be2!8m2!3d-36.8498091!4d174.7647751!16s%2Fg%2F11nxps0vrz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://ippondonz.co.nz/,poor_seo,45,Title too long; No meta description; No H1 heading; 22 images missing alt; No schema markup
