name,phone,email,address,city,country,category,rating,reviews,gmb_url,has_website,website_url,lead_type,seo_score,seo_issues
La Cakery Hamstead,+44 121 824 5995,,"1 Old Walsall Rd, Hamstead, Birmingham B42 1NN, United Kingdom",Birmingham,United Kingdom,Cake shop,4.6,4,"https://www.google.com/maps/place/La+Cakery+Hamstead/@52.5316936,-1.9299212,17z/data=!3m1!4b1!4m6!3m5!1s0x4870a31884244e55:0x1ab69dfc1283bb58!8m2!3d52.5316936!4d-1.9299212!16s%2Fg%2F11sc45b2bd?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.lacakery.co.uk/,poor_seo,45,Title too long; No meta description; No H1 heading; 23 images missing alt; No schema markup
Make A Wish Cakes,+44 121 360 4414,,"118 Hillingford Ave, Birmingham B43 7JU, United Kingdom",Birmingham,United Kingdom,Cake shop,4.8,4,"https://www.google.com/maps/place/Make+A+Wish+Cakes/@52.5575146,-1.9050382,17z/data=!3m1!4b1!4m6!3m5!1s0x4870a375df1f968f:0x4073d1b6851a7f51!8m2!3d52.5575146!4d-1.9050382!16s%2Fg%2F1tf79jnf?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Donya Bakery,+44 121 772 6143,,"385 Coventry Rd, Small Heath, Birmingham B10 0SW, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.5,4,"https://www.google.com/maps/place/Donya+Bakery/@52.4713438,-1.8629582,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bb9c48584715:0x7e1f390bc8936f9e!8m2!3d52.4713438!4d-1.8629582!16s%2Fg%2F11bzsz_7p9?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Cherry Red's Cafe Bar,+44 121 643 5716,,"88-92 John Bright St, Birmingham B1 1BN, United Kingdom",Birmingham,United Kingdom,Cafe,4.5,4,"https://www.google.com/maps/place/Cherry+Red's+Cafe+Bar/@52.4770305,-1.9011426,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bc8bb6d45163:0x58d505a04a9abddd!8m2!3d52.4770305!4d-1.9011426!16s%2Fg%2F1ydxc3gch?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.cherryreds.com/,poor_seo,53,No meta description; No HTTPS (insecure); No schema markup; No canonical tag
H.V.Smith Bakers Ltd,+44 121 554 5175,,"404 Lodge Rd, Birmingham B18 5PZ, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.7,4,"https://www.google.com/maps/place/H.V.Smith+Bakers+Ltd/@52.4923918,-1.9169052,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bce8faf9ffe1:0x46a69cf28a45113!8m2!3d52.4923918!4d-1.9169052!16s%2Fg%2F1tlw8j3x?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://hvsmithbakers.co.uk/,poor_seo,38,No meta description; No H1 heading; No HTTPS (insecure); No schema markup; No canonical tag
Bakes by Zainab,+44 121 400 0019,,,Birmingham,United Kingdom,Cake shop,5.0,5,"https://www.google.com/maps/place/Bakes+by+Zainab/@52.4381172,-1.8759731,10z/data=!3m1!4b1!4m6!3m5!1s0x4870bf5fd9bb9063:0x7f95b6f88ae3eef4!8m2!3d52.4381172!4d-1.8759731!16s%2Fg%2F11j6z10qms?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.bakesbyzainab.co.uk/,poor_seo,43,No meta description; No H1 heading; No HTTPS (insecure); No schema markup
Mackays Jamaican Kitchen,+44 7935 502174,mackaysjamaicankitchen@gmail.com,"Marston Dr, Birmingham B37 6BD, United Kingdom",Birmingham,United Kingdom,Cake shop,5.0,5,"https://www.google.com/maps/place/Mackays+Jamaican+Kitchen/@52.4934717,-1.7499485,17z/data=!3m1!4b1!4m6!3m5!1s0x487607d13c939cc9:0xa3685acb049e52ee!8m2!3d52.4934717!4d-1.7499485!16s%2Fg%2F11fmbk6l6s?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.mackaysjamaicankitchen.co.uk/,poor_seo,55,Title too long; Meta desc too short; No H1 heading; 472 images missing alt; No schema markup
Bismillah Bakery,+44 121 523 9886,,"91 Lozells Rd, Lozells, Birmingham B19 2TR, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,3.7,3,"https://www.google.com/maps/place/Bismillah+Bakery/@52.5029647,-1.9057085,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bcb8f4aeab79:0x572e5cd18b7c289a!8m2!3d52.5029647!4d-1.9057085!16s%2Fg%2F1tj_4ppv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.bbakery.co.uk/,poor_seo,55,Title too short; No meta description; No HTTPS (insecure)
Perch,,hello@perchbakery.co.uk,"190 Corporation St, Birmingham B4 6QD, United Kingdom",Birmingham,United Kingdom,Coffee shop,4.4,4,"https://www.google.com/maps/place/Perch/@52.4832369,-1.8931083,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bd7d54dd6ed5:0xc161337fecee3e01!8m2!3d52.4832369!4d-1.8931083!16s%2Fg%2F11sf9my53c?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://perchbakery.co.uk/,poor_seo,50,No meta description; No H1 heading; 5 images missing alt; No schema markup
Peony Bakes,+44 7857 972693,,"Unit 3, 272 Montgomery St, Sparkbrook, Birmingham B11 1DS, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.5,4,"https://www.google.com/maps/place/Peony+Bakes/@52.4638487,-1.8634077,17z/data=!3m1!4b1!4m6!3m5!1s0x2ca52e6955ddbac3:0x610b5271cc88c1fb!8m2!3d52.4638487!4d-1.8634077!16s%2Fg%2F11rkg3hrz6?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Little Cake Company,+44 7988 530467,,"Wensley Rd, Birmingham B26 1LT, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.4,4,"https://www.google.com/maps/place/Little+Cake+Company/@52.4608582,-1.7961258,17z/data=!3m1!4b1!4m6!3m5!1s0x4870ba65ee245143:0xedd5d6d0ddfea53b!8m2!3d52.4608582!4d-1.7961258!16s%2Fg%2F11btx04gjz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.littlecakecompany.co.uk/,poor_seo,43,Title too short; No meta description; No HTTPS (insecure); No schema markup; No canonical tag
Batch'd,+44 330 043 4575,,"Grand Central, Station St, Birmingham B2 4XJ, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.7,4,"https://www.google.com/maps/place/Batch'd/@52.4766212,-1.8964808,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bd5df02695a1:0xca1ad5f78aca195e!8m2!3d52.4766212!4d-1.8964808!16s%2Fg%2F11s82vnmw_?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.batchd.co.uk/,poor_seo,47,Title too short; No meta description; No H1 heading; 22 images missing alt
Little Dessert Shop Bull Ring,+44 121 631 1429,,"Unit L1 Link Street Upper Mall West, Birmingham B5 4BU, United Kingdom",Birmingham,United Kingdom,Dessert shop,4.0,4,"https://www.google.com/maps/place/Little+Dessert+Shop+Bull+Ring/@52.4770019,-1.8975797,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bd4d79558c4d:0x720e04c76ed8b06!8m2!3d52.4770019!4d-1.8975797!16s%2Fg%2F11h2psc_pm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.littledessertshop.co.uk/stores/10/birmingham-bullring,poor_seo,43,Title too short; No meta description; No H1 heading; No schema markup; No canonical tag
Aroosa Cake Council (Homemade Halal customised Cake Cupcakes Cookies in Birmingham),+44 7480 300476,,"126A Yardley Rd, Acocks Green, Birmingham B27 6LR, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,5.0,5,"https://www.google.com/maps/place/Aroosa+Cake+Council+(Homemade+Halal+customised+Cake+Cupcakes+Cookies+in+Birmingham)/@52.4533039,-1.8178287,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bbb13922eb9b:0x5dc69f2e01887719!8m2!3d52.4533039!4d-1.8178287!16s%2Fg%2F11v_4jr0y6?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Kingdom Sweets & Bakers,+44 121 777 3494,,"750 Stratford Rd, Birmingham B11 4BP, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.4,4,"https://www.google.com/maps/place/Kingdom+Sweets+%26+Bakers/@52.4468643,-1.859873,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bbeeb71fefa5:0xd8b2ab8e3ed56860!8m2!3d52.4468643!4d-1.859873!16s%2Fg%2F11f0x9rb42?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Nafees Bakers & Sweets Alum Rock,+44 121 245 0190,info@nafees-bakers.com,"131 Alum Rock Rd, Alum Rock, Birmingham B8 1NH, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.4,4,"https://www.google.com/maps/place/Nafees+Bakers+%26+Sweets+Alum+Rock/@52.4896854,-1.853855,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bb137322bded:0xa257ddd8cdbefd09!8m2!3d52.4896854!4d-1.853855!16s%2Fg%2F11bwpzcblr?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.nafees-bakers.com/,poor_seo,47,Title too short; Meta desc too long; No H1 heading; No HTTPS (insecure); 13 images missing alt
Kaketemptations,+44 121 256 8430,,"48A St Mary's Row, Birmingham B13 8JG, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.7,4,"https://www.google.com/maps/place/Kaketemptations/@52.4459955,-1.8865789,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bd7bd121ca3d:0x5534d9ad677e0d81!8m2!3d52.4459955!4d-1.8865789!16s%2Fg%2F11y2dn8sxv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Dipyum Cakes,+44 121 772 4505,,"280 Baldwins Ln, Birmingham B28 0XB, United Kingdom",Birmingham,United Kingdom,Cake shop,4.8,4,"https://www.google.com/maps/place/Dipyum+Cakes/@52.4141899,-1.8442363,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bb8c3960353d:0xf420c85b569faf5!8m2!3d52.4141899!4d-1.8442363!16s%2Fg%2F1tjmd2zg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.dipyumcakes.co.uk/,poor_seo,58,Title too short; No meta description; No schema markup; No canonical tag
SweetBae Desserts,+44 121 243 4686,,"165 Hagley Rd, Birmingham B16 8UQ, United Kingdom",Birmingham,United Kingdom,Dessert shop,4.8,4,"https://www.google.com/maps/place/SweetBae+Desserts/@52.4720038,-1.9307165,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bdaaca4a136b:0x3c0071fa314b1a6b!8m2!3d52.4720038!4d-1.9307165!16s%2Fg%2F11n__80vyh?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.just-eat.co.uk/restaurants-sweet-bae-birmingham-b16,poor_seo,43,Title too short; No meta description; No H1 heading; No schema markup; No canonical tag
Wah Kee Bakery (Hey Sugar),+44 121 622 6162,,"Ladywell Walk, Birmingham B5 4ST, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.2,4,"https://www.google.com/maps/place/Wah+Kee+Bakery+(Hey+Sugar)/@52.4751153,-1.8958819,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bc89c14edad1:0x6a2ad537bbe1939d!8m2!3d52.4751153!4d-1.8958819!16s%2Fg%2F1thf7_vl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
The Pasty Shop Birmingham New Street,+44 121 643 6087,,"16A Stephenson Pl, Birmingham B2 4BW, United Kingdom",Birmingham,United Kingdom,Pastry shop,4.2,4,"https://www.google.com/maps/place/The+Pasty+Shop+Birmingham+New+Street/@52.4774534,-1.8998848,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bc8963c63697:0x2caa0261cf1a7141!8m2!3d52.4774534!4d-1.8998848!16s%2Fg%2F11g_5xslz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.foodtravelexperts.com/,poor_seo,40,Title too short; No meta description; Multiple H1s (4); No HTTPS (insecure); No schema markup
Bakeville,+44 121 758 7489,,"Unit 18 Fox & Goose Shopping Centre, Washwood Heath, Birmingham B8 2EP, United Kingdom",Birmingham,United Kingdom,Dessert shop,4.8,4,"https://www.google.com/maps/place/Bakeville/@52.4941344,-1.8193065,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bbbe85c74bf1:0x29a8aabd1c858729!8m2!3d52.4941344!4d-1.8193065!16s%2Fg%2F11lcfynptf?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Rose Bakery,+44 121 773 7576,,"170 Stratford Rd, Sparkbrook, Birmingham B11 1AG, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.7,4,"https://www.google.com/maps/place/Rose+Bakery/@52.4635839,-1.8763326,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bb887fc33f81:0x1d8e49fdc6e13707!8m2!3d52.4635839!4d-1.8763326!16s%2Fg%2F11c1szw225?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
