name,phone,email,address,city,country,category,rating,reviews,gmb_url,has_website,website_url,lead_type,seo_score,seo_issues
Wellington Dentures - Dentures and Dental Implant Dentures,+64 800 123 499,,"128 Johnsonville Road, Johnsonville, Wellington 6037, New Zealand",wellington,New Zealand,Dental laboratory,4.9,4,"https://www.google.com/maps/place/Wellington+Dentures+-+Dentures+and+Dental+Implant+Dentures/@-41.2257266,174.8067677,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38adc8493a1ed5:0x5dca75dee1fbd692!8m2!3d-41.2257266!4d174.8067677!16s%2Fg%2F1v3ds9pc?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.wellingtondentures.co.nz/,poor_seo,43,Title too short; No meta description; No HTTPS (insecure); No schema markup; No canonical tag
icare dental,+64 4 560 3638,reception@icaredental.co.nz,"MacKay House 2/92 Queens Drive, Hutt Central, Lower Hutt 5010, New Zealand",wellington,New Zealand,Dentist,4.7,4,"https://www.google.com/maps/place/icare+dental/@-41.2099521,174.9042467,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38abb3a44ce4e5:0xc8bafca02732add9!8m2!3d-41.2099521!4d174.9042467!16s%2Fg%2F11hyjwk720?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.icaredental.co.nz/,poor_seo,52,Meta desc too long; Multiple H1s (2); No HTTPS (insecure); 14 images missing alt; No schema markup; No canonical tag
Sparkle White Teeth -Teeth Whitening Wellington,+64 4 570 0160,,"41 Buick Street, Petone, Lower Hutt 5012, New Zealand",wellington,New Zealand,Teeth whitening service,5.0,5,"https://www.google.com/maps/place/Sparkle+White+Teeth+-Teeth+Whitening+Wellington/@-41.2267775,174.8813405,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38abbf68e339b5:0xfed429686af36054!8m2!3d-41.2267775!4d174.8813405!16s%2Fg%2F11fmx06stq?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Capital Dentures - Wellington Dental Technician,+64 4 472 6849,paul@capitaldentures.co.nz,"29 Brandon Street, Wellington Central, Wellington 6011, New Zealand",wellington,New Zealand,Denture care center,4.7,4,"https://www.google.com/maps/place/Capital+Dentures+-+Wellington+Dental+Technician/@-41.2834501,174.7762984,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38afd4d0ce3275:0x2648f58b96293b34!8m2!3d-41.2834501!4d174.7762984!16s%2Fg%2F1pzr10_qn?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://capitaldentures.co.nz/,poor_seo,40,Title too long; Meta desc too long; No H1 heading; No HTTPS (insecure); 3 images missing alt; No schema markup; No canonical tag
Joanna Hodgkinson,+64 4 472 3510,,"Wakefield House Level One/87-91 The Terrace, Wellington Central, Lambton 6011, New Zealand",wellington,New Zealand,Dentist,5.0,5,"https://www.google.com/maps/place/Joanna+Hodgkinson/@-41.2821089,174.7747081,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38ae2bab1eee45:0xb0645678848aaf4!8m2!3d-41.2821089!4d174.7747081!16s%2Fg%2F1tyzz586?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,https://greenwoodgrincare.nz/about/meet-team/,poor_seo,58,Title too short; No meta description; No schema markup; No canonical tag
Fisher Dental,+64 4 569 6748,,"49 Witako Street, Epuni, Lower Hutt 5011, New Zealand",wellington,New Zealand,Dentist,5.0,5,"https://www.google.com/maps/place/Fisher+Dental/@-41.208584,174.9227381,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38abff699b6323:0x5bacc039dbbba09a!8m2!3d-41.208584!4d174.9227381!16s%2Fg%2F11h0jv1j7v?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.fisherdental.co.nz/,poor_seo,20,Title too short; No meta description; No H1 heading; No HTTPS (insecure); 4 images missing alt; No schema markup; No canonical tag
Wellington Regional Hospital,+64 4 385 5999,,"49 Riddiford Street, Newtown, Wellington 6021, New Zealand",wellington,New Zealand,Hospital,3.7,3,"https://www.google.com/maps/place/Wellington+Regional+Hospital/@-41.3087791,174.7790362,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38afe42eeb441b:0xf00ef62249bf170!8m2!3d-41.3087791!4d174.7790362!16s%2Fm%2F026l2sx?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.ccdhb.org.nz/,poor_seo,28,Title too short; No meta description; No HTTPS (insecure); Not mobile-friendly; No schema markup; No canonical tag
The Wellington Clinic,,,"62 Vivian Street, Te Aro, Wellington 6011, New Zealand",wellington,New Zealand,Dental clinic,5.0,5,"https://www.google.com/maps/place/The+Wellington+Clinic/@-41.2958408,174.7788896,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38af7ab8801aed:0xa2cb2ae1775cede2!8m2!3d-41.2958408!4d174.7788896!16s%2Fg%2F11q8s8m9j0?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Mr Raymond Joe-Dental Reflection,+64 4 472 5377,,"Radio NZ House Ground Floor/155 The Terrace, Wellington Central, Wellington 6011, New Zealand",wellington,New Zealand,Dentist,,,"https://www.google.com/maps/place/Mr+Raymond+Joe-Dental+Reflection/@-41.2849718,174.7741911,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38ae2af6f33ba7:0xad4f5dfca373d7d9!8m2!3d-41.2849718!4d174.7741911!16s%2Fg%2F1th5jn9t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Deborah Creagh Endodontics,+64 4 801 7732,,"8/94 Dixon Street, Te Aro, Wellington 6011, New Zealand",wellington,New Zealand,Endodontist,5.0,5,"https://www.google.com/maps/place/Deborah+Creagh+Endodontics/@-41.2910621,174.7746764,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38afd9a0863095:0x59ff1f8d8c5024c5!8m2!3d-41.2910621!4d174.7746764!16s%2Fg%2F1v75s2mx?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Gentle Braces,+64 508 436 853,,"81 Ghuznee Street, Te Aro, Wellington 6011, New Zealand",wellington,New Zealand,Orthodontist,4.0,4,"https://www.google.com/maps/place/Gentle+Braces/@-41.2930016,174.7743984,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38af076bbc8adf:0xef810ae5e8cb2b04!8m2!3d-41.2930016!4d174.7743984!16s%2Fg%2F11jnl9100_?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Dental Council New Zealand,+64 4 499 4820,,"Level 7/22 The Terrace, Wellington Central, Wellington 6011, New Zealand",wellington,New Zealand,Council,3.0,3,"https://www.google.com/maps/place/Dental+Council+New+Zealand/@-41.279638,174.7750861,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38afd54213233d:0xd26cbfd5f64e979!8m2!3d-41.279638!4d174.7750861!16s%2Fg%2F11bbrm13dc?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.dcnz.org.nz/,poor_seo,30,No meta description; No H1 heading; No HTTPS (insecure); 3 images missing alt; No schema markup; No canonical tag
Scott Turner,+64 4 384 4929,office@endodontist.co.nz,"level 3/85 The Terrace, Wellington Central, Wellington 6011, New Zealand",wellington,New Zealand,Endodontist,4.5,4,"https://www.google.com/maps/place/Scott+Turner/@-41.2814547,174.775239,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38afd0a769db9f:0x7fcac7fd39da462!8m2!3d-41.2814547!4d174.775239!16s%2Fg%2F11g8bwmdlm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.endodontist.co.nz/,poor_seo,57,No meta description; Multiple H1s (3); No HTTPS (insecure)
Yu Dental Laboratory LTD,+64 4 388 7491,,"12 College Street, Te Aro, Wellington 6011, New Zealand",wellington,New Zealand,Denture care center,5.0,5,"https://www.google.com/maps/place/Yu+Dental+Laboratory+LTD/@-41.2963054,174.7814523,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38afd1b6ff7245:0x9860197532f6ae8c!8m2!3d-41.2963054!4d174.7814523!16s%2Fg%2F11j541bcwn?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
The Denturist / Wellington Dentures - Dentures and Dental Implant Dentures,+64 4 387 9000,,"40 Kilbirnie Crescent, Kilbirnie, Wellington 6022, New Zealand",wellington,New Zealand,Dental laboratory,5.0,5,"https://www.google.com/maps/place/The+Denturist+%2F+Wellington+Dentures+-+Dentures+and+Dental+Implant+Dentures/@-41.3137451,174.7926745,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38aff29e38c771:0xac183427904db83!8m2!3d-41.3137451!4d174.7926745!16s%2Fg%2F1w97vl1j?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.wellingtondentures.co.nz/,poor_seo,28,Title too short; No meta description; No H1 heading; No HTTPS (insecure); No schema markup; No canonical tag
Capital Dental Ngaio,+64 4 830 1366,,"42 Ottawa Road, Ngaio, Wellington 6035, New Zealand",wellington,New Zealand,Dental clinic,5.0,5,"https://www.google.com/maps/place/Capital+Dental+Ngaio/@-41.2489012,174.7746429,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38afef3f53c9cf:0xbf576374630f40ca!8m2!3d-41.2489012!4d174.7746429!16s%2Fg%2F11xljc9_49?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,https://ngaio.systeme.io/b90b6595,poor_seo,48,Title too short; No meta description; No H1 heading; No schema markup
Khandallah Dental Centre,+64 4 479 2294,,"2 Ganges Road, Khandallah, Wellington 6035, New Zealand",wellington,New Zealand,Dental clinic,4.2,4,"https://www.google.com/maps/place/Khandallah+Dental+Centre/@-41.2465363,174.7904904,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38ae0ba6e81e1f:0x9bfc9b9630df2b8c!8m2!3d-41.2465363!4d174.7904904!16s%2Fg%2F1tffjzgv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.khandallahdental.co.nz/,poor_seo,5,Title too short; No meta description; No H1 heading; No HTTPS (insecure); Not mobile-friendly; 5 images missing alt; No schema markup; No canonical tag
Edward Leung Dental Surgery,+64 4 472 2626,,"Level 3/128 Featherston Street, Wellington Central, Wellington 6011, New Zealand",wellington,New Zealand,Dental clinic,3.0,3,"https://www.google.com/maps/place/Edward+Leung+Dental+Surgery/@-41.2824888,174.7770623,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38ae2b363a2605:0x3eeb5ac9622eaa80!8m2!3d-41.2824888!4d174.7770623!16s%2Fg%2F1v3gs2jh?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Hutt Dental Hub,+64 4 560 3779,reception@huttdentalhub.co.nz,"135 Witako Street, Epuni, Lower Hutt 5011, New Zealand",wellington,New Zealand,Dental clinic,4.9,4,"https://www.google.com/maps/place/Hutt+Dental+Hub/@-41.2045745,174.926239,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38abae129ea02f:0x70ee942dd6ad6480!8m2!3d-41.2045745!4d174.926239!16s%2Fg%2F11j8p86ncm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.huttdentalhub.co.nz/?utm_source=gmb,poor_seo,35,No meta description; No H1 heading; No HTTPS (insecure); 14 images missing alt; No schema markup
Singleton Dental,+64 4 476 6252,reception@singletondental.co.nz,"338 Karori Road, Karori, Wellington 6012, New Zealand",wellington,New Zealand,Dental clinic,4.2,4,"https://www.google.com/maps/place/Singleton+Dental/@-41.2865065,174.7305055,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38b0543aa0e77b:0xb4e2aceb4657bd5b!8m2!3d-41.2865065!4d174.7305055!16s%2Fg%2F1pycvvx0v?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,https://singletondental.co.nz/,poor_seo,54,Title too short; No meta description; Multiple H1s (4); 7 images missing alt
Wellington Cosmetic Clinic,+64 4 385 9555,info@cosmeticclinic.nz,"30 Taranaki Street, Te Aro, Wellington 6011, New Zealand",wellington,New Zealand,Cosmetics industry,4.8,4,"https://www.google.com/maps/place/Wellington+Cosmetic+Clinic/@-41.2914002,174.7792659,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38afd0a1fc5df7:0xee5d097754aab185!8m2!3d-41.2914002!4d174.7792659!16s%2Fg%2F11b6y9srqb?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://wellingtoncosmeticclinic.co.nz/,poor_seo,57,Meta desc too long; No H1 heading; No HTTPS (insecure); 12 images missing alt
Wellington Dental Implants,+64 3 539 4255,,"Dominion Building Level 3/78 Victoria Street, Wellington Central, Wellington 6011, New Zealand",wellington,New Zealand,Dental implants provider,,,"https://www.google.com/maps/place/Wellington+Dental+Implants/@-41.2884884,174.7756775,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38afd543b0b6b9:0xd7987e5639a05225!8m2!3d-41.2884884!4d174.7756775!16s%2Fg%2F11bv5vs84n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://wellingtondentalimplants.co.nz/,poor_seo,52,No meta description; Multiple H1s (2); No HTTPS (insecure); No canonical tag
Capital Dental Lower Hutt,+64 4 920 0886,,"level 1/577 High Street, Boulcott, Lower Hutt 5010, New Zealand",wellington,New Zealand,Dental clinic,4.7,4,"https://www.google.com/maps/place/Capital+Dental+Lower+Hutt/@-41.2037253,174.9167011,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38aaf38200d65f:0x664c610d2655c085!8m2!3d-41.2037253!4d174.9167011!16s%2Fg%2F11btwqb8qr?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.dentistwellington.co.nz/,poor_seo,50,No meta description; Multiple H1s (5); No HTTPS (insecure); No schema markup
Capital Dental,+64 4 232 7146,bingdentaltawa@gmail.com,"223 Main Road, Tawa, Wellington 5028, New Zealand",wellington,New Zealand,Dental clinic,4.5,4,"https://www.google.com/maps/place/Capital+Dental/@-41.1678164,174.8249566,17z/data=!3m1!4b1!4m6!3m5!1s0x6d47563c37612185:0xeeb60cbf7b31961e!8m2!3d-41.1678164!4d174.8249566!16s%2Fg%2F1th63ks8?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://bingdental.co.nz/,poor_seo,39,Title too short; No meta description; Multiple H1s (2); No HTTPS (insecure); 22 images missing alt
Lange M H BDS,+64 4 939 8762,,"368 Tinakori Road, Thorndon, Wellington 6011, New Zealand",wellington,New Zealand,Dental clinic,5.0,5,"https://www.google.com/maps/place/Lange+M+H+BDS/@-41.2794973,174.7681208,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38ae293853ae9f:0xa3c0c331ae938c5b!8m2!3d-41.2794973!4d174.7681208!16s%2Fg%2F1tx8td9s?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Mary McBride Dentist,+64 4 909 7525,info@marymcbridedentist.com,"Suite 3/310 Tinakori Road, Thorndon, Wellington 6011, New Zealand",wellington,New Zealand,Dentist,5.0,5,"https://www.google.com/maps/place/Mary+McBride+Dentist/@-41.2779726,174.7700715,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38b1d47815707d:0xd4ab48dece59dbca!8m2!3d-41.2779726!4d174.7700715!16s%2Fg%2F12hl817ld?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://marymcbridedentist.com/,poor_seo,47,Title too short; No meta description; No HTTPS (insecure); 5 images missing alt
Capital Dental Petone,+64 4 920 0880,,"272 Jackson Street, Petone, Lower Hutt 5012, New Zealand",wellington,New Zealand,Dental clinic,4.9,4,"https://www.google.com/maps/place/Capital+Dental+Petone/@-41.225846,174.879879,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38abbfa4182b9b:0x65697d10edbb7e1!8m2!3d-41.225846!4d174.879879!16s%2Fg%2F1tm693gk?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.dentistwellington.co.nz/clinic/capital-dental-petone,poor_seo,58,No meta description; No HTTPS (insecure); No schema markup
Phillip Chin Dental Practice,+64 4 384 8991,,"Level 1/36 Allen Street, Te Aro, Wellington 6011, New Zealand",wellington,New Zealand,Dental clinic,4.4,4,"https://www.google.com/maps/place/Phillip+Chin+Dental+Practice/@-41.2933908,174.7820358,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38afda9b837fe1:0x4775c29bf9eadd97!8m2!3d-41.2933908!4d174.7820358!16s%2Fg%2F1tj3l82b?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.phillipchindental.co.nz/,poor_seo,33,Title too long; Meta desc too long; No H1 heading; No HTTPS (insecure); Not mobile-friendly; No schema markup; No canonical tag
Dental care centre Lower Hutt,+64 4 589 9499,info@dentalcarecentre.nz,"29 Waterloo Road, Hutt Central, Lower Hutt 5010, New Zealand",wellington,New Zealand,Dentist,4.9,4,"https://www.google.com/maps/place/Dental+care+centre+Lower+Hutt/@-41.208737,174.906796,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38aa57d783f29f:0xff4efd49305891ed!8m2!3d-41.208737!4d174.906796!16s%2Fg%2F1w0p5tnb?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.dentalcarecentrelowerhutt.co.nz/,poor_seo,55,Title too long; No meta description; Multiple H1s (6); No schema markup; No canonical tag
"Sunshine Dental, Johnsonville",+64 4 478 4128,hi@sunshinedental.co.nz,"1/11 Broderick Road, Johnsonville, Wellington 6037, New Zealand",wellington,New Zealand,Dentist,4.4,4,"https://www.google.com/maps/place/Sunshine+Dental,+Johnsonville/@-41.2247588,174.8065142,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38adc82530f279:0xbe451c192c37cae5!8m2!3d-41.2247588!4d174.8065142!16s%2Fg%2F1td3lshg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.sunshinedental.co.nz/,poor_seo,47,Title too short; Meta desc too long; No H1 heading; No HTTPS (insecure); 9 images missing alt
Simply Dental,+64 4 473 9283,,"342 Lambton Quay, Wellington Central, Wellington 6011, New Zealand",wellington,New Zealand,Dentist,3.9,3,"https://www.google.com/maps/place/Simply+Dental/@-41.2860032,174.7758337,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38afd5adfbf045:0xbac79a2e01275a55!8m2!3d-41.2860032!4d174.7758337!16s%2Fg%2F1tk1z6z5?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.simplydental.co.nz/,poor_seo,57,No meta description; No HTTPS (insecure); 5 images missing alt
Ben Catherwood Dental,+64 4 472 3510,,"Wakefield House Level 1/90 The Terrace, Wellington Central, Wellington 6011, New Zealand",wellington,New Zealand,Dentist,5.0,5,"https://www.google.com/maps/place/Ben+Catherwood+Dental/@-41.2820507,174.7745414,17z/data=!3m1!4b1!4m6!3m5!1s0x6d38ae2bb066c9b1:0xb5aa888375727718!8m2!3d-41.2820507!4d174.7745414!16s%2Fg%2F1trc546m?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.discoverdental.co.nz/,poor_seo,43,Title too short; No meta description; No HTTPS (insecure); No schema markup; No canonical tag
