name,phone,email,address,city,country,category,rating,reviews,gmb_url,has_website,website_url,lead_type,seo_score,seo_issues
Small Temptation,+44 7311 059955,,"1, Birmingham B1 1SB, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.8,4,"https://www.google.com/maps/place/Small+Temptation/@52.4740074,-1.9073784,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bd7ec5c5784f:0x5e6780e8f7b92a1e!8m2!3d52.4740074!4d-1.9073784!16s%2Fg%2F11q1xh7frn?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Elio Café,,,"65 Wharfside St, Birmingham B1 1RE, United Kingdom",Birmingham,United Kingdom,Cafe,4.7,4,"https://www.google.com/maps/place/Elio+Caf%C3%A9/@52.4760821,-1.90522,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bde3c3305a21:0x3f65b7d8f3f61c92!8m2!3d52.4760821!4d-1.90522!16s%2Fg%2F11pd0zybxh?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://eliocafeuk.com/,poor_seo,57,No meta description; No HTTPS (insecure); 7 images missing alt
Coffee Tales Jewellery Quarter,+44 121 212 3531,,"Unit 2, 17-21 Warstone Ln, Birmingham B18 6HP, United Kingdom",Birmingham,United Kingdom,Coffee shop,4.6,4,"https://www.google.com/maps/place/Coffee+Tales+Jewellery+Quarter/@52.4874181,-1.9097929,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bcedab87e6df:0x5c61bf3572550d7c!8m2!3d52.4874181!4d-1.9097929!16s%2Fg%2F1hc7n5gl5?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.coffee-tales.com/,poor_seo,47,Title too short; No meta description; No HTTPS (insecure); 3 images missing alt
Peony Bakes,+44 7857 972693,,"Unit 3, 272 Montgomery St, Sparkbrook, Birmingham B11 1DS, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.5,4,"https://www.google.com/maps/place/Peony+Bakes/@52.4638487,-1.8634077,17z/data=!3m1!4b1!4m6!3m5!1s0x2ca52e6955ddbac3:0x610b5271cc88c1fb!8m2!3d52.4638487!4d-1.8634077!16s%2Fg%2F11rkg3hrz6?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
DIY Icing Centre,+44 121 384 8236,,"8A Edwards Rd, Birmingham B24 9EP, United Kingdom",Birmingham,United Kingdom,Cake decorating equipment shop,4.6,4,"https://www.google.com/maps/place/DIY+Icing+Centre/@52.5270147,-1.8356176,17z/data=!3m1!4b1!4m6!3m5!1s0x4870a4d7a2b04e07:0xc6a9acba0418be6b!8m2!3d52.5270147!4d-1.8356176!16s%2Fg%2F1txfnlhc?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.diy-icing.co.uk/,poor_seo,53,No meta description; No HTTPS (insecure); No schema markup; No canonical tag
Donya Bakery,+44 121 772 6143,,"385 Coventry Rd, Small Heath, Birmingham B10 0SW, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.5,4,"https://www.google.com/maps/place/Donya+Bakery/@52.4713438,-1.8629582,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bb9c48584715:0x7e1f390bc8936f9e!8m2!3d52.4713438!4d-1.8629582!16s%2Fg%2F11bzsz_7p9?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Faculty Coffee,+44 121 448 7543,Hello@facultycoffee.com,"14 Piccadilly Arcade, Birmingham B2 4HD, United Kingdom",Birmingham,United Kingdom,Coffee shop,4.6,4,"https://www.google.com/maps/place/Faculty+Coffee/@52.4788139,-1.9000194,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bc8bfbd69279:0xf2c53b1d37e5a363!8m2!3d52.4788139!4d-1.9000194!16s%2Fg%2F1q5blgbws?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.facultycoffee.com/,poor_seo,39,Title too short; No meta description; Multiple H1s (4); No HTTPS (insecure); 3 images missing alt
Cake Hut,+44 121 440 0013,,"137 Ladypool Rd, Sparkbrook, Birmingham B12 8LH, United Kingdom",Birmingham,United Kingdom,Cake shop,3.5,3,"https://www.google.com/maps/place/Cake+Hut/@52.4581856,-1.8767893,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bb8a27caf19f:0x43ea39f779533b85!8m2!3d52.4581856!4d-1.8767893!16s%2Fg%2F11bbx0ztbx?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://eggfreecake.co.uk/,poor_seo,50,No H1 heading; No HTTPS (insecure); 210 images missing alt; No schema markup; No canonical tag
Cream patisseries ltd,+44 121 777 9127,,"Unit 7c Lyncroft Rd, Tyseley, Birmingham B11 3EJ, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.9,4,"https://www.google.com/maps/place/Cream+patisseries+ltd/@52.445817,-1.8450379,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bbc45c4d2e41:0x6abee5aa5b2d929!8m2!3d52.445817!4d-1.8450379!16s%2Fg%2F11b8zg10rw?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.creampatisseries.co.uk/,poor_seo,38,No meta description; No H1 heading; No HTTPS (insecure); No schema markup; No canonical tag
Make A Wish Cakes,+44 121 360 4414,,"118 Hillingford Ave, Birmingham B43 7JU, United Kingdom",Birmingham,United Kingdom,Cake shop,4.8,4,"https://www.google.com/maps/place/Make+A+Wish+Cakes/@52.5575146,-1.9050382,17z/data=!3m1!4b1!4m6!3m5!1s0x4870a375df1f968f:0x4073d1b6851a7f51!8m2!3d52.5575146!4d-1.9050382!16s%2Fg%2F1tf79jnf?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
H.V.Smith Bakers Ltd,+44 121 554 5175,,"404 Lodge Rd, Birmingham B18 5PZ, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.7,4,"https://www.google.com/maps/place/H.V.Smith+Bakers+Ltd/@52.4923918,-1.9169052,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bce8faf9ffe1:0x46a69cf28a45113!8m2!3d52.4923918!4d-1.9169052!16s%2Fg%2F1tlw8j3x?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://hvsmithbakers.co.uk/,poor_seo,25,Title too long; Meta desc too long; No H1 heading; No HTTPS (insecure); Not mobile-friendly; 26 images missing alt; No schema markup; No canonical tag
Bismillah Bakery,+44 121 523 9886,,"91 Lozells Rd, Lozells, Birmingham B19 2TR, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,3.7,3,"https://www.google.com/maps/place/Bismillah+Bakery/@52.5029647,-1.9057085,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bcb8f4aeab79:0x572e5cd18b7c289a!8m2!3d52.5029647!4d-1.9057085!16s%2Fg%2F1tj_4ppv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.bbakery.co.uk/,poor_seo,55,Title too short; No meta description; No HTTPS (insecure)
Crestwood Cakes and Bakes,+44 7583 706397,sales@crestwoodcakesandbakes.co.uk,"10 Elmbridge Rd, Great Barr, Birmingham B44 8AB, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.5,4,"https://www.google.com/maps/place/Crestwood+Cakes+and+Bakes/@52.5311869,-1.8917767,17z/data=!3m1!4b1!4m6!3m5!1s0x4870a35bc10c84d9:0x1b91905b3321b6fd!8m2!3d52.5311869!4d-1.8917767!16s%2Fg%2F1ptz79g6l?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.crestwoodcakesandbakes.co.uk/,poor_seo,35,No meta description; No H1 heading; No HTTPS (insecure); 6 images missing alt; No schema markup
Crusty Cottage Bakery,+44 121 423 3084,,"77 Gorsy Rd, Quinton, Birmingham B32 2SJ, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.8,4,"https://www.google.com/maps/place/Crusty+Cottage+Bakery/@52.4532271,-1.9896134,17z/data=!3m1!4b1!4m6!3m5!1s0x48709622fa634a0f:0xd14a08ca60f0ce1c!8m2!3d52.4532271!4d-1.9896134!16s%2Fg%2F11q24ky2t0?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://m.facebook.com/The-Crusty-Cottage-Craft-Bakery-Quinton-1200839546685782/,poor_seo,33,Title too short; No meta description; No H1 heading; Not mobile-friendly; No schema markup
Egg free Cake Box Perry Barr,,,"One Stop Shopping Centre, Perry Barr, Birmingham B42 1AA, United Kingdom",Birmingham,United Kingdom,Cake shop,4.2,4,"https://www.google.com/maps/place/Egg+free+Cake+Box+Perry+Barr/@52.5177649,-1.9030293,17z/data=!3m1!4b1!4m6!3m5!1s0x4870a38a12196d3d:0x7f1fe36f16e20790!8m2!3d52.5177649!4d-1.9030293!16s%2Fg%2F11rlbcswkj?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://eggfreecake.co.uk/,poor_seo,50,No H1 heading; No HTTPS (insecure); 210 images missing alt; No schema markup; No canonical tag
Mackays Jamaican Kitchen,+44 7935 502174,mackaysjamaicankitchen@gmail.com,"Marston Dr, Birmingham B37 6BD, United Kingdom",Birmingham,United Kingdom,Cake shop,5.0,5,"https://www.google.com/maps/place/Mackays+Jamaican+Kitchen/@52.4934717,-1.7499485,17z/data=!3m1!4b1!4m6!3m5!1s0x487607d13c939cc9:0xa3685acb049e52ee!8m2!3d52.4934717!4d-1.7499485!16s%2Fg%2F11fmbk6l6s?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.mackaysjamaicankitchen.co.uk/,poor_seo,55,Title too long; Meta desc too short; No H1 heading; 472 images missing alt; No schema markup
Kingdom Sweets & Bakers,+44 121 777 3494,,"750 Stratford Rd, Birmingham B11 4BP, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.4,4,"https://www.google.com/maps/place/Kingdom+Sweets+%26+Bakers/@52.4468643,-1.859873,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bbeeb71fefa5:0xd8b2ab8e3ed56860!8m2!3d52.4468643!4d-1.859873!16s%2Fg%2F11f0x9rb42?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Little Dessert Shop Bull Ring,+44 121 631 1429,,"Unit L1 Link Street Upper Mall West, Birmingham B5 4BU, United Kingdom",Birmingham,United Kingdom,Dessert shop,4.0,4,"https://www.google.com/maps/place/Little+Dessert+Shop+Bull+Ring/@52.4770019,-1.8975797,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bd4d79558c4d:0x720e04c76ed8b06!8m2!3d52.4770019!4d-1.8975797!16s%2Fg%2F11h2psc_pm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.littledessertshop.co.uk/stores/10/birmingham-bullring,poor_seo,43,Title too short; No meta description; No H1 heading; No schema markup; No canonical tag
Nafees Bakers & Sweets Alum Rock,+44 121 245 0190,info@nafees-bakers.com,"131 Alum Rock Rd, Alum Rock, Birmingham B8 1NH, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.4,4,"https://www.google.com/maps/place/Nafees+Bakers+%26+Sweets+Alum+Rock/@52.4896854,-1.853855,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bb137322bded:0xa257ddd8cdbefd09!8m2!3d52.4896854!4d-1.853855!16s%2Fg%2F11bwpzcblr?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.nafees-bakers.com/,poor_seo,47,Title too short; Meta desc too long; No H1 heading; No HTTPS (insecure); 13 images missing alt
Perch,,hello@perchbakery.co.uk,"190 Corporation St, Birmingham B4 6QD, United Kingdom",Birmingham,United Kingdom,Coffee shop,4.4,4,"https://www.google.com/maps/place/Perch/@52.4832369,-1.8931083,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bd7d54dd6ed5:0xc161337fecee3e01!8m2!3d52.4832369!4d-1.8931083!16s%2Fg%2F11sf9my53c?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://perchbakery.co.uk/,poor_seo,50,No meta description; No H1 heading; 5 images missing alt; No schema markup
All Homemade Cakes Ltd,+44 7804 627212,,"8 Poplar Rd, King's Heath, Birmingham B14 7AD, United Kingdom",Birmingham,United Kingdom,Cake shop,4.7,4,"https://www.google.com/maps/place/All+Homemade+Cakes+Ltd/@52.4357439,-1.8922708,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bc8d03ff0757:0xb0fd9e8224e0aa7!8m2!3d52.4357439!4d-1.8922708!16s%2Fg%2F11c5h2vbh0?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Aroosa Cake Council (Homemade Halal customised Cake Cupcakes Cookies in Birmingham),+44 7480 300476,,"126A Yardley Rd, Acocks Green, Birmingham B27 6LR, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,5.0,5,"https://www.google.com/maps/place/Aroosa+Cake+Council+(Homemade+Halal+customised+Cake+Cupcakes+Cookies+in+Birmingham)/@52.4533039,-1.8178287,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bbb13922eb9b:0x5dc69f2e01887719!8m2!3d52.4533039!4d-1.8178287!16s%2Fg%2F11v_4jr0y6?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
La Cakery Hamstead,+44 121 824 5995,,"1 Old Walsall Rd, Hamstead, Birmingham B42 1NN, United Kingdom",Birmingham,United Kingdom,Cake shop,4.6,4,"https://www.google.com/maps/place/La+Cakery+Hamstead/@52.5316936,-1.9299212,17z/data=!3m1!4b1!4m6!3m5!1s0x4870a31884244e55:0x1ab69dfc1283bb58!8m2!3d52.5316936!4d-1.9299212!16s%2Fg%2F11sc45b2bd?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.lacakery.co.uk/,poor_seo,45,Title too long; No meta description; No H1 heading; 23 images missing alt; No schema markup
Cake Inn,+44 121 537 8080,,"138 High St, West Bromwich B70 6JJ, United Kingdom",Birmingham,United Kingdom,Cake shop,4.8,4,"https://www.google.com/maps/place/Cake+Inn/@52.5153396,-1.9886057,17z/data=!3m1!4b1!4m6!3m5!1s0x487099355e0e97df:0xf987780b5f1dd315!8m2!3d52.5153396!4d-1.9886057!16s%2Fg%2F11rjkc1v5j?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.cakeinn.co.uk/,poor_seo,53,No meta description; No HTTPS (insecure); No schema markup; No canonical tag
DeliCakesbyKriti,+44 7534 630222,enquiries@delicakesbykriti.co.uk,"46 Circular Rd, Birmingham B27 7DB, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,5.0,5,"https://www.google.com/maps/place/DeliCakesbyKriti/@52.440283,-1.823148,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bbf3a995590d:0xfe8dced3c43aa8db!8m2!3d52.440283!4d-1.823148!16s%2Fg%2F11rfn3hb5b?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://delicakesbykriti.wixsite.com/home,poor_seo,50,No meta description; No HTTPS (insecure); 30 images missing alt; No schema markup
The Pasty Shop Birmingham New Street,+44 121 643 6087,,"16A Stephenson Pl, Birmingham B2 4BW, United Kingdom",Birmingham,United Kingdom,Pastry shop,4.2,4,"https://www.google.com/maps/place/The+Pasty+Shop+Birmingham+New+Street/@52.4774534,-1.8998848,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bc8963c63697:0x2caa0261cf1a7141!8m2!3d52.4774534!4d-1.8998848!16s%2Fg%2F11g_5xslz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.foodtravelexperts.com/,poor_seo,40,Title too short; No meta description; Multiple H1s (4); No HTTPS (insecure); No schema markup
Little Dessert Shop Lozells,+44 121 630 3743,,"1A Heathfield Rd, Lozells, Birmingham B19 1HA, United Kingdom",Birmingham,United Kingdom,Dessert shop,4.8,4,"https://www.google.com/maps/place/Little+Dessert+Shop+Lozells/@52.5030906,-1.9162354,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bdd241313e27:0x53b3f3306099ea04!8m2!3d52.5030906!4d-1.9162354!16s%2Fg%2F11sdcb53_j?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.littledessertshop.co.uk/menu/50/lozells,poor_seo,43,Title too short; No meta description; No H1 heading; No schema markup; No canonical tag
Wah Kee Bakery (Hey Sugar),+44 121 622 6162,,"Ladywell Walk, Birmingham B5 4ST, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.2,4,"https://www.google.com/maps/place/Wah+Kee+Bakery+(Hey+Sugar)/@52.4751153,-1.8958819,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bc89c14edad1:0x6a2ad537bbe1939d!8m2!3d52.4751153!4d-1.8958819!16s%2Fg%2F1thf7_vl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Cake Quarter,+44 121 507 1645,info@cakequarter.co.uk,"46 Vyse St, Birmingham B18 6HF, United Kingdom",Birmingham,United Kingdom,Cake shop,5.0,5,"https://www.google.com/maps/place/Cake+Quarter/@52.4907496,-1.9124789,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bcebe4420299:0xb4aee96494f62c5b!8m2!3d52.4907496!4d-1.9124789!16s%2Fg%2F11b6jkxw3d?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.cakequarter.co.uk/,poor_seo,40,Title too short; No meta description; No H1 heading; No HTTPS (insecure)
Little Cake Company,+44 7988 530467,,"Wensley Rd, Birmingham B26 1LT, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.4,4,"https://www.google.com/maps/place/Little+Cake+Company/@52.4608582,-1.7961258,17z/data=!3m1!4b1!4m6!3m5!1s0x4870ba65ee245143:0xedd5d6d0ddfea53b!8m2!3d52.4608582!4d-1.7961258!16s%2Fg%2F11btx04gjz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.littlecakecompany.co.uk/,poor_seo,43,Title too short; No meta description; No HTTPS (insecure); No schema markup; No canonical tag
Red Velvet Patisserie,+44 121 448 4659,,"Highfield Rd, Saltley, Birmingham B8 3QF, United Kingdom",Birmingham,United Kingdom,Cake shop,4.7,4,"https://www.google.com/maps/place/Red+Velvet+Patisserie/@52.4896438,-1.8516311,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bb13955a4521:0x61f8f64967181b6e!8m2!3d52.4896438!4d-1.8516311!16s%2Fg%2F1q2_d7x7h?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Silver Tree Bakery,+44 121 748 6455,,"Silver Tree Bakery, Minworth, Water Orton Ln, The Royal Town of Sutton Coldfield, Sutton Coldfield B76 9BG, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.7,4,"https://www.google.com/maps/place/Silver+Tree+Bakery/@52.5222343,-1.7583631,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bb6c983ee8bd:0x779edeb12ae476ef!8m2!3d52.5222343!4d-1.7583631!16s%2Fg%2F11gyyc0fqm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.silvertreebakery.co.uk/,poor_seo,38,No meta description; No H1 heading; No HTTPS (insecure); No schema markup; No canonical tag
