name,phone,email,address,city,country,category,rating,reviews,gmb_url,has_website,website_url,lead_type,seo_score,seo_issues
Great Northern Bakers & Confectioners,0129 241 6164,,"B-467-468, Nehru Ground, Near Punjab National Bank, BK Chowk, New Industrial Township, Faridabad, Haryana 121001",Faridabad,India,Bakery and Cake Shop,4.2,4,"https://www.google.com/maps/place/Great+Northern+Bakers+%26+Confectioners/@28.3913051,77.3043597,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdc3059b64281:0xe29e2e070a81f554!8m2!3d28.3913051!4d77.3043597!16s%2Fg%2F1tx_4r69?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
The Cake Flight,092686 99875,,"Flat No 802, Omaxe Spa Village Tower Castle-B, Omaxe Spa Village, Sector 78, Faridabad, Haryana 121101",Faridabad,India,Cake shop,5.0,5,"https://www.google.com/maps/place/The+Cake+Flight/@28.3846585,77.3697,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd1c61074883:0x44e7b3dcc8acf3d3!8m2!3d28.3846585!4d77.3697!16s%2Fg%2F11rr2yrj73?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://thecakeflight.com/,poor_seo,35,No meta description; No H1 heading; No HTTPS (insecure); 7 images missing alt; No schema markup
NANAK BAKER'S,070114 81737,,"Shop No- 5, Nanak Baker's, Milk Plant Rd, Bhatia Colony, Kundan Colony, Sector 2, Faridabad, Haryana 121004",Faridabad,India,Bakery and Cake Shop,4.2,4,"https://www.google.com/maps/place/NANAK+BAKER'S/@28.3343411,77.330119,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdb08443cc363:0xaaa1eb0e518af934!8m2!3d28.3343411!4d77.330119!16s%2Fg%2F11gxxgvg61?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://wa.me/917011481737,poor_seo,53,Title too short; Meta desc too short; No H1 heading; No schema markup; No canonical tag
The Baker Mommy,070002 58818,,"C8-004, SRS Residency, RPS City, Sector 88, Faridabad, Haryana 121014",Faridabad,India,Bakery and Cake Shop,4.9,4,"https://www.google.com/maps/place/The+Baker+Mommy/@28.4142152,77.35143,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd78b8c43d13:0x1ff04106c54dfa1d!8m2!3d28.4142152!4d77.35143!16s%2Fg%2F11xlpwvcvt?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Cream n cookies bakery,0129 432 0332,,"121002, Faridabad, Huda Market, Sector 19, Faridabad, Haryana 121002",Faridabad,India,Bakery and Cake Shop,3.8,3,"https://www.google.com/maps/place/Cream+n+cookies+bakery/@28.4231303,77.3157623,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddbc2d27c5f7:0x2473a67d128cd857!8m2!3d28.4231303!4d77.3157623!16s%2Fg%2F11bzxzglkz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Cuisine by Renu,075034 55389,,"C2,805 SRS residency, Greater, Sector 88, Faridabad, Haryana 121014",Faridabad,India,Bakery and Cake Shop,5.0,5,"https://www.google.com/maps/place/Cuisine+by+Renu/@28.4116266,77.3551622,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddf32f308655:0xbd23f1d5f1b6b83a!8m2!3d28.4116266!4d77.3551622!16s%2Fg%2F11tsnx8rtv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Anshu Cake & Pastry Shop.,098734 87390,,"Heera Mandir Rd, Bhim basti, Bhoor Colony, Old Faridabad, Faridabad, Haryana 121002",Faridabad,India,Bakery and Cake Shop,4.5,4,"https://www.google.com/maps/place/Anshu+Cake+%26+Pastry+Shop./@28.4269557,77.3242476,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddc56ea0e7fb:0x8c4c065af5d2d3a!8m2!3d28.4269557!4d77.3242476!16s%2Fg%2F11rwsw6c9v?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Kyra Bakers,096677 84381,,"B 1032, opposite Gandhi Park, Green Fields Colony, Sector 43, Faridabad, Haryana 121010",Faridabad,India,Bakery and Cake Shop,4.7,4,"https://www.google.com/maps/place/Kyra+Bakers/@28.458366,77.2990015,17z/data=!3m1!4b1!4m6!3m5!1s0x390ce7c7a0da7957:0xd4e9174656aa89e9!8m2!3d28.458366!4d77.2990015!16s%2Fg%2F11y5sddl5g?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
The New Bakery,098107 48721,,"LG-15- BPTP, Next Door Mall, Sector 76, Faridabad, Haryana 121006",Faridabad,India,Bakery and Cake Shop,5.0,5,"https://www.google.com/maps/place/The+New+Bakery/@28.3736634,77.3555924,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddb3b5d66f81:0x9dc66d3ee1d7d93f!8m2!3d28.3736634!4d77.3555924!16s%2Fg%2F11w4jb0kdl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Cakes and bakes,098995 24047,,"60 Feet Rd, near agrasen chauk, Chawla Colony, Ballabhgarh, Faridabad, Haryana 121004",Faridabad,India,Bakery and Cake Shop,4.9,4,"https://www.google.com/maps/place/Cakes+and+bakes/@28.3440615,77.3190936,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdbc9d8deedbb:0xd1a468c26c1ad7ca!8m2!3d28.3440615!4d77.3190936!16s%2Fg%2F11gy1lvmvd?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Sethi's Delicacy,087501 14700,,"shop no 9, Sector 15, Faridabad, Haryana 121007",Faridabad,India,Bakery and Cake Shop,4.3,4,"https://www.google.com/maps/place/Sethi's+Delicacy/@28.3950465,77.3243318,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdc50924ed773:0x10db0e7be14f64dd!8m2!3d28.3950465!4d77.3243318!16s%2Fg%2F1thgfdcj?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://sethisdelicacy.com/,poor_seo,35,Title too short; No meta description; No H1 heading; 5 images missing alt; No schema markup; No canonical tag
patisseriebypj,072890 32821,,"Rps savana sector-88, T-4 1705, Neharpar Faridabad, Faridabad, Haryana 121014",Faridabad,India,Bakery and Cake Shop,5.0,5,"https://www.google.com/maps/place/patisseriebypj/@28.415148,77.3557409,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd5851e5baf9:0x82283f6a2d601ea9!8m2!3d28.415148!4d77.3557409!16s%2Fg%2F11tjjkp47d?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Bonjour Bakers & Cafe,098702 82212,,"no 5, Nahar Singh Colony, 174 Gali, Ballabhgarh, Haryana 121004",Faridabad,India,Pizza restaurant,4.9,4,"https://www.google.com/maps/place/Bonjour+Bakers+%26+Cafe/@28.3481236,77.3293141,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdb0ae63f1399:0xe41dbf0c3d3273b2!8m2!3d28.3481236!4d77.3293141!16s%2Fg%2F11vz8hdzg_?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.bonjourbakerscafe.in/,poor_seo,18,No page title; No meta description; No H1 heading; No HTTPS (insecure); No schema markup; No canonical tag
Tcd Cake And Bake,088261 01102,,"Shop No. 38, Tigaon Road Faridabad, Sai Dham School, Faridabad, NCR, Region, Haryana 121007",Faridabad,India,Bakery and Cake Shop,4.2,4,"https://www.google.com/maps/place/Tcd+Cake+And+Bake/@28.4097466,77.3370428,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd0143fe1ded:0x66c884515b89962e!8m2!3d28.4097466!4d77.3370428!16s%2Fg%2F11t6sb3n8g?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
The Cake Town,,,"Shop no = 894, Nit, near axis atm, Block G, Jawahar Colony, Faridabad, Haryana 121005",Faridabad,India,Bakery and Cake Shop,5.0,5,"https://www.google.com/maps/place/The+Cake+Town/@28.3636207,77.2878776,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd2e507632ed:0xb7549e8b0f78a26b!8m2!3d28.3636207!4d77.2878776!16s%2Fg%2F11x14khz5r?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.instagram.com/caketown_delhi?igsh=MWhodHNxZHpnZTVjaQ==,poor_seo,43,Title too short; No meta description; No H1 heading; No schema markup; No canonical tag
Sapna Bakery,0129 242 3339,,"No.34, Market No 1, Gurudwara Rd, New Industrial Twp 1, New Industrial Township, Faridabad, Haryana 121001",Faridabad,India,Bakery and Cake Shop,3.7,3,"https://www.google.com/maps/place/Sapna+Bakery/@28.3812371,77.3009594,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdc3c2e0cb663:0x3088051e8cb60f57!8m2!3d28.3812371!4d77.3009594!16s%2Fg%2F1tdsh4hh?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Shivam cake shop,,,"Shop No B, 420, Sector 50, Dabua Colony, New Industrial Township, Faridabad, Haryana 121001",Faridabad,India,Cake shop,4.5,4,"https://www.google.com/maps/place/Shivam+cake+shop/@28.3825688,77.2791078,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdfeef53ba7fb:0x4097708231d17c35!8m2!3d28.3825688!4d77.2791078!16s%2Fg%2F11s2fq8t1z?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Cakefactory24x7,088514 27157,,"Shop No 13, Huda Market, Sector 37, Faridabad, Haryana 121003",Faridabad,India,Bakery and Cake Shop,4.6,4,"https://www.google.com/maps/place/Cakefactory24x7/@28.4802736,77.3114635,17z/data=!3m1!4b1!4m6!3m5!1s0x390ce7f80a726229:0xfb051351adc5176b!8m2!3d28.4802736!4d77.3114635!16s%2Fg%2F11smkqrdv3?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://cakefactory24x7.com/,poor_seo,25,Title too short; No meta description; No H1 heading; No HTTPS (insecure); 12 images missing alt; No schema markup
Sagar Bakery,,,"Shop Number-938, YMCA Rd, Sector 10 HBC, Faridabad, Haryana 121006",Faridabad,India,Bakery and Cake Shop,3.7,3,"https://www.google.com/maps/place/Sagar+Bakery/@28.3693012,77.3268862,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdc7ca90a7613:0xe939c951c7d48d7e!8m2!3d28.3693012!4d77.3268862!16s%2Fg%2F124ypxpxz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Goldy Bake Ways,092123 41515,,"1H, 39, Block H, New Industrial Twp 1, New Industrial Township, Faridabad, Haryana 121001",Faridabad,India,Bakery and Cake Shop,3.9,3,"https://www.google.com/maps/place/Goldy+Bake+Ways/@28.3866006,77.3028416,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdc3b948bbd8d:0x4f90207216397cf1!8m2!3d28.3866006!4d77.3028416!16s%2Fg%2F11c31ng27f?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
