name,phone,email,address,city,country,category,rating,reviews,gmb_url,has_website,website_url,lead_type,seo_score,seo_issues
The Little Dentist,0731 462 1112,,"206, opposite to Central Park, Sector 15, Faridabad, Haryana 121007",Faridabad,India,Pediatric dentist,5.0,5,"https://www.google.com/maps/place/The+Little+Dentist/@28.3975924,77.3219591,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd15cdf64005:0xd11b8570d89e9c6e!8m2!3d28.3975924!4d77.3219591!16s%2Fg%2F11vyhxd4v0?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.thelittledentist.co/,poor_seo,47,No page title; Meta desc too long; Multiple H1s (14); 121 images missing alt; No schema markup; No canonical tag
The Dental Home - Ex AIIMS Endodontist Orthodontist,098998 04305,,"OMAXE WORLD STREET, SCO 2 first floor, Sector 79, Faridabad, Haryana 121101",Faridabad,India,Dental clinic,4.9,4,"https://www.google.com/maps/place/The+Dental+Home+-+Ex+AIIMS+Endodontist+Orthodontist/@28.3870492,77.3521003,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd85ffd4d8bf:0x57feff85cd946cba!8m2!3d28.3870492!4d77.3521003!16s%2Fg%2F11ls5_zh_x?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Dr. Amit Bhatia's Dental Expert Clinic,099104 91004,,"1796, HUDA Staff Colony, Sector 16, Faridabad, Haryana 121002",Faridabad,India,Dental clinic,5.0,5,"https://www.google.com/maps/place/Dr.+Amit+Bhatia's+Dental+Expert+Clinic/@28.412107,77.325208,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddf237a426b5:0xa25ff11f4dff954a!8m2!3d28.412107!4d77.325208!16s%2Fg%2F11j7bjrjd5?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Facedent clinic - Adanced dental and face clini,098118 01384,,"5H, 6, Sardar Kulbir Marg, Kasak, New Industrial Twp 5, New Industrial Township, Faridabad, Haryana 121001",Faridabad,India,Dental clinic,5.0,5,"https://www.google.com/maps/place/Facedent+clinic+-+Adanced+dental+and+face+clini/@28.4015649,77.3036893,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd8f8b45b6b9:0xef3798cf20f522c!8m2!3d28.4015649!4d77.3036893!16s%2Fg%2F11mdgn9v9q?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
TruSmile Dental Clinic | Best Dental Clinic in NIT Faridabad | RCT specialist | Implants,095885 38545,,"1st floor, 2D-9/10 BP, Market, near Miglani Clinic, opposite govt boys school, Tikona Park, New Industrial Township, Faridabad, Haryana 121001",Faridabad,India,Dental clinic,5.0,5,"https://www.google.com/maps/place/TruSmile+Dental+Clinic+%7C+Best+Dental+Clinic+in+NIT+Faridabad+%7C+RCT+specialist+%7C+Implants/@28.3832769,77.2952194,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd586dbd8477:0x72d3049d16511fc2!8m2!3d28.3832769!4d77.2952194!16s%2Fg%2F11xvxd5nfp?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,https://trusmile-dental-5uu4c28.gamma.site/,poor_seo,50,Title too short; Meta desc too long; No H1 heading; 11 images missing alt; No schema markup; No canonical tag
OM Dental Clinic .,088262 63757,aggarwalhimanshudr@gmail.com,"Shop no. 63 & 64 , Basements, near Aarogyamm Pharmacy, Sector 16, Faridabad, Haryana 121002",Faridabad,India,Dentist,5.0,5,"https://www.google.com/maps/place/OM+Dental+Clinic+./@28.4107081,77.3201911,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd85e0e09f9f:0x4e4779abb4df8c45!8m2!3d28.4107081!4d77.3201911!16s%2Fg%2F11qgy63b6q?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.omdentalfaridabad.com/,poor_seo,57,No meta description; No HTTPS (insecure); 25 images missing alt
Dental Solutions Faridabad.,092100 37560,,"House No.-363, Sector 19, Faridabad, Haryana 121002",Faridabad,India,Dental clinic,5.0,5,"https://www.google.com/maps/place/Dental+Solutions+Faridabad./@28.4237713,77.3155482,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddbe88225ac5:0x8b20272afed6f29f!8m2!3d28.4237713!4d77.3155482!16s%2Fg%2F11_rm0320?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Miracle Dental Clinic,090153 26739,,"329A/1, Opp Gurdwara & Mandir, Shastri Colony, Old Faridabad, Faridabad, Haryana 121002",Faridabad,India,Dental clinic,5.0,5,"https://www.google.com/maps/place/Miracle+Dental+Clinic/@28.4251934,77.3192173,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd2e8a386083:0xe0e322d1e21ee796!8m2!3d28.4251934!4d77.3192173!16s%2Fg%2F11f6g24x3r?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Perfect Dental Care,088009 05996,,"SCO 71, Ground Floor, OMAXE WORLD STREET, Sector 79, Faridabad, Haryana 121101",Faridabad,India,Dental clinic,5.0,5,"https://www.google.com/maps/place/Perfect+Dental+Care/@28.3869441,77.3536891,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddaa26fb28bf:0xb816a2c998fc218e!8m2!3d28.3869441!4d77.3536891!16s%2Fg%2F11b7k_0q9d?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Smile Dental Clinic,098912 83253,,"1-J/5 Near- Sabharwal Electronics, New Industrial Township, Faridabad, Haryana 121001",Faridabad,India,Dentist,4.6,4,"https://www.google.com/maps/place/Smile+Dental+Clinic/@28.3863913,77.3028832,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd984e0453fd:0x1dbb00d4a7ab6a9f!8m2!3d28.3863913!4d77.3028832!16s%2Fg%2F11gk8sm1l2?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Narwat Dental Clinic,088001 42835,,"Indra complex, 5, Kheri Rd, near janak hospital, Naharpur, Sector 87, Neharpar Faridabad, Faridabad, Haryana 121014",Faridabad,India,Dental clinic,5.0,5,"https://www.google.com/maps/place/Narwat+Dental+Clinic/@28.4214513,77.3347159,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd9078560dc3:0xf1e1536edc7fccb!8m2!3d28.4214513!4d77.3347159!16s%2Fg%2F11fct8gxsf?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Dr Valecha's Orthodontic & Dental Clinic,098182 15165,,"H.No, 1294, Sarang Marg, Sector 29, Faridabad, Haryana 121008",Faridabad,India,Dental clinic,4.9,4,"https://www.google.com/maps/place/Dr+Valecha's+Orthodontic+%26+Dental+Clinic/@28.4287165,77.3224028,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd984709904d:0x61b8ad589631e42b!8m2!3d28.4287165!4d77.3224028!16s%2Fg%2F11b772t9q2?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.smartcare.health/clinic/dr-valechas-orthodontic-dental-clinic-1,poor_seo,47,Title too long; No meta description; No H1 heading; 12 images missing alt; No canonical tag
Moksh Dental skin & hair clinic Faridabad,098183 20876,,"5F 53, Faridabad, Haryana 121001",Faridabad,India,Dental clinic,5.0,5,"https://www.google.com/maps/place/Moksh+Dental+skin+%26+hair+clinic+Faridabad/@28.3949306,77.3035002,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd827b2cca73:0x931aa62e9bc79b!8m2!3d28.3949306!4d77.3035002!16s%2Fg%2F11rpzgv0g_?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
MALIK DENTAL CLINIC,099995 12470,,"Pocket D, 132 near, Patel Chowk, Pocket B, Sanjay Gandhi Memorial Nagar, New Industrial Township, Faridabad, Haryana 121001",Faridabad,India,Dental clinic,4.8,4,"https://www.google.com/maps/place/MALIK+DENTAL+CLINIC/@28.4105682,77.2916273,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddea7113c27f:0x24b7f9fd6e4862d9!8m2!3d28.4105682!4d77.2916273!16s%2Fg%2F11g_0hd2f?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.facebook.com/malikdentalcare,poor_seo,55,No H1 heading; No HTTPS (insecure); 18 images missing alt; No schema markup
Mayfair Dental,081786 63107,,"5E, 16, Block E, New Industrial Twp 5, New Industrial Township, Faridabad, Haryana 121001",Faridabad,India,Dental clinic,5.0,5,"https://www.google.com/maps/place/Mayfair+Dental/@28.394743,77.3038124,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd0a2723ad67:0x470f4dcf8e13502e!8m2!3d28.394743!4d77.3038124!16s%2Fg%2F11t5k84phf?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Dr Deepali’s Dental Clinic,099999 23208,,"414, Sector 15A, Faridabad, Haryana 121007",Faridabad,India,Doctor,5.0,5,"https://www.google.com/maps/place/Dr+Deepali%E2%80%99s+Dental+Clinic/@28.394301,77.3181666,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddf50d8b0dad:0x50889b5f69a32e7c!8m2!3d28.394301!4d77.3181666!16s%2Fg%2F11rcng7280?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Dr. A.K Gupta Dental Clinic,099535 21922,,"2472, Sector 16, Faridabad, Haryana 121002",Faridabad,India,Dental clinic,4.5,4,"https://www.google.com/maps/place/Dr.+A.K+Gupta+Dental+Clinic/@28.4124606,77.3212007,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddb1e54f8e4b:0x45d0468c79a3fb67!8m2!3d28.4124606!4d77.3212007!16s%2Fg%2F1wyc2q18?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
"Triveni Dental Clinic, Implant & Maxillofacial Centre",095604 61022,sharmadr.rahul@yahoo.com,"SCO 72, next to Sanjha Chulha restaurant, Huda Market, Sector 26, Sector 46, Faridabad, Haryana 121010",Faridabad,India,Oral and maxillofacial surgeon,4.9,4,"https://www.google.com/maps/place/Triveni+Dental+Clinic,+Implant+%26+Maxillofacial+Centre/@28.4377745,77.2983096,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddf06d5e1039:0xd9f525d69f519bda!8m2!3d28.4377745!4d77.2983096!16s%2Fg%2F11b769bk98?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.dentalfaridabad.com/,poor_seo,25,Title too long; No meta description; No H1 heading; No HTTPS (insecure); 14 images missing alt; No schema markup; No canonical tag
Manav Rachna Dental Clinic (Arya Samaj Wellness Centre),,,"713A, Sector 15, Faridabad, Haryana 121007",Faridabad,India,Dental clinic,5.0,5,"https://www.google.com/maps/place/Manav+Rachna+Dental+Clinic+(Arya+Samaj+Wellness+Centre)/@28.3982475,77.3251212,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd0035e944b5:0xed481265d12bdbe3!8m2!3d28.3982475!4d77.3251212!16s%2Fg%2F11xrxd2pyk?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Globus dental and implant clinic,099109 24533,,"1298, opposite Rama Sweets, Sector 29, Faridabad, Haryana 121008",Faridabad,India,Dental clinic,4.9,4,"https://www.google.com/maps/place/Globus+dental+and+implant+clinic/@28.4285459,77.322689,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdda28a934fc1:0xab0239f753fb0aa2!8m2!3d28.4285459!4d77.322689!16s%2Fg%2F1v7tjr89?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Anand Dental Clinic,,,"Shop No -10, 18, Housing Board Colony, Sayad Wara, Old Faridabad, Faridabad, Haryana 121002",Faridabad,India,Dental clinic,4.9,4,"https://www.google.com/maps/place/Anand+Dental+Clinic/@28.4167417,77.3261848,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdda5eeddcdab:0xccb78864d1dc3a82!8m2!3d28.4167417!4d77.3261848!16s%2Fg%2F11f37s07bv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
New Smile Dental Clinic,098104 10879,,"C72P+XW6, Pocket A, Sanjay Gandhi Memorial Nagar, Sector 48, Faridabad, Haryana 121001",Faridabad,India,Dental clinic,4.8,4,"https://www.google.com/maps/place/New+Smile+Dental+Clinic/@28.4024152,77.2872623,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddd57ae03eb5:0x8c71d4c8dbfe7d16!8m2!3d28.4024152!4d77.2872623!16s%2Fg%2F11ggflq7n0?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Arun Dental Clinic,098999 07997,,"5J/19-20, Block K, New Industrial Twp 5, New Industrial Township, Faridabad, Haryana 121001",Faridabad,India,Dental clinic,4.8,4,"https://www.google.com/maps/place/Arun+Dental+Clinic/@28.4038019,77.3023548,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddcc92d99379:0xfbf79f86da0d5116!8m2!3d28.4038019!4d77.3023548!16s%2Fg%2F11c5rmsp9y?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
K K Dental Clinic,088008 43913,,"House No 6, Sector 15, Faridabad, Haryana 121007",Faridabad,India,Dental clinic,5.0,5,"https://www.google.com/maps/place/K+K+Dental+Clinic/@28.3953013,77.3203107,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdc4e2e29395b:0xa0f603bc5034bd65!8m2!3d28.3953013!4d77.3203107!16s%2Fg%2F11cjj1m47n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Smi'line Dental Healthcare Clinic,0129 404 8577,sangeetadhir@smilinedental.com,"Smiline Dental Healthcare Clinic TA 12, 3rd floor, Crown Plaza Mall Sector 15A Near Neelam ajronda metro station, Faridabad, sector 15A, PIN 121007, NH-19, Faridabad, Haryana 121007",Faridabad,India,Dental clinic,5.0,5,"https://www.google.com/maps/place/Smi'line+Dental+Healthcare+Clinic/@28.3976882,77.3132382,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdc4bdae1d8a3:0x23dde317e066a006!8m2!3d28.3976882!4d77.3132382!16s%2Fg%2F1tmxtzhv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.smilinedental.com/,poor_seo,50,No meta description; No HTTPS (insecure); 14 images missing alt; No schema markup
Beyond Smiles & Implant Centre,098111 26939,,"Shop No, 103, behind Sohan Sweets, Sector 17, Faridabad, Haryana 121002",Faridabad,India,Dental clinic,4.9,4,"https://www.google.com/maps/place/Beyond+Smiles+%26+Implant+Centre/@28.4103057,77.3280869,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd2f8baf1f27:0x724cb4b51b74160!8m2!3d28.4103057!4d77.3280869!16s%2Fg%2F11h6s5z5w3?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Dr.Tanwar Dental Expert| best dentist in faridabad |,093112 74489,,"first floor, Scf 6 - 7, above abc kids, opposite srs royal hills, sector 86, Neharpar Faridabad, Faridabad, Haryana 121002",Faridabad,India,Cosmetic dentist,5.0,5,"https://www.google.com/maps/place/Dr.Tanwar+Dental+Expert%7C+best+dentist+in+faridabad+%7C/@28.4098967,77.3428364,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd0000deece7:0x8efae59de261136!8m2!3d28.4098967!4d77.3428364!16s%2Fg%2F11yj96jt2r?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",Yes,http://tanwardental.in/,poor_seo,55,Meta desc too short; Multiple H1s (2); No HTTPS (insecure); No schema markup; No canonical tag
Confident Smile Advanced Dental Care,099104 81471,,"house no 635, Fatehpur Chandela, Sector 21B, Faridabad, Haryana 121001",Faridabad,India,Dental clinic,5.0,5,"https://www.google.com/maps/place/Confident+Smile+Advanced+Dental+Care/@28.4139554,77.3043098,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd5f390e0d6d:0x335de47a635fbcb4!8m2!3d28.4139554!4d77.3043098!16s%2Fg%2F11rylcht4p?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Respidentz dental and chest clinic,099531 23068,,"Main Market, shop no 4, krishna plaza Old Faridabad, H.no - 9, Sector 18A, Faridabad, Haryana 121002",Faridabad,India,Dentist,5.0,5,"https://www.google.com/maps/place/Respidentz+dental+and+chest+clinic/@28.4174777,77.3194291,17z/data=!3m1!4b1!4m6!3m5!1s0x390d19fd8358b467:0xcc5631d525bc68f6!8m2!3d28.4174777!4d77.3194291!16s%2Fg%2F11g1ksvnzn?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
RG Dental & Aesthetics,093102 17576,,"House no.1392, sector 14 Next to market Gate no.1, Haryana 121007",Faridabad,India,Dental clinic,5.0,5,"https://www.google.com/maps/place/RG+Dental+%26+Aesthetics/@28.3940762,77.3277671,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd975fa01883:0x4fe075a97bec93ce!8m2!3d28.3940762!4d77.3277671!16s%2Fg%2F11fmgclyfw?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMC4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
